Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
45400,216.994888,-9.614450,167.007309,0.421184,0.025912,-0.906532,-0.011468
45433,216.506256,-9.617180,166.630600,0.432599,0.013641,-0.901482,-0.001681
45466,216.017639,-9.616388,166.217911,0.418019,0.002854,-0.908422,0.004583
45500,215.539902,-9.599678,165.829453,0.415216,0.000840,-0.909722,-0.001010
45533,215.108505,-9.589121,165.441116,0.421221,0.005592,-0.906831,-0.014138
45566,214.615646,-9.605890,165.064972,0.424057,0.009613,-0.905504,-0.012054
45600,214.143311,-9.606844,164.663712,0.429572,0.010769,-0.902920,-0.009330
45633,213.686188,-9.595164,164.263809,0.416300,0.003182,-0.909157,0.010879
45666,213.231400,-9.619483,163.887833,0.417238,0.020662,-0.908491,-0.011394
45700,212.766846,-9.612980,163.490677,0.424204,0.004401,-0.905392,-0.017242
45733,212.310562,-9.607015,163.119003,0.419319,-0.010965,-0.907705,-0.011099
45766,211.858597,-9.594844,162.716461,0.423217,0.013109,-0.905746,-0.018423
45800,211.379654,-9.621595,162.348160,0.422235,0.017458,-0.906060,0.021608
45833,210.951599,-9.588418,161.959183,0.411568,0.003324,-0.911373,-0.000593
45866,210.501282,-9.619157,161.558670,0.425532,0.002150,-0.904941,-0.000042
45900,210.045502,-9.586462,161.192703,0.422431,-0.008049,-0.906260,-0.013416
45933,209.609436,-9.586085,160.811050,0.412353,0.019282,-0.910806,0.005160
45966,209.167542,-9.586223,160.425156,0.413103,-0.009355,-0.910633,-0.002568
46000,208.730637,-9.589363,160.033096,0.397671,0.009105,-0.917469,-0.004985
46033,208.285065,-9.586750,159.644577,0.398931,0.015829,-0.916733,-0.014299
46066,207.848526,-9.573538,159.286102,0.418300,-0.004089,-0.908299,-0.001012
46100,207.419876,-9.571915,158.876038,0.413739,-0.001604,-0.910337,-0.010184
46133,206.994019,-9.579845,158.504715,0.398206,0.005137,-0.917271,0.004320
46166,206.562927,-9.594651,158.122360,0.401248,0.001651,-0.915723,-0.021173
46200,206.137711,-9.570211,157.736069,0.390793,0.006978,-0.920451,0.001410
46233,205.748505,-9.574343,157.345337,0.410290,-0.004022,-0.911899,-0.009271
46266,205.317673,-9.600066,156.966431,0.401680,0.011188,-0.915685,-0.006952
46300,204.884033,-9.574323,156.609390,0.407641,0.000167,-0.913142,-0.000016
46333,204.496872,-9.576057,156.219589,0.409426,-0.007368,-0.912310,0.002506
46366,204.090622,-9.570463,155.819626,0.394579,0.001614,-0.918847,-0.005038
46400,203.692749,-9.593162,155.444336,0.384991,0.001157,-0.922904,0.005297
46433,203.277588,-9.553963,155.065689,0.382612,0.004441,-0.923888,-0.004369
46466,202.887604,-9.554607,154.710938,0.388333,-0.006614,-0.921384,-0.014352
46500,202.500366,-9.567655,154.314102,0.392956,0.014934,-0.919426,-0.004273
46533,202.091370,-9.550542,153.937515,0.383419,0.009835,-0.923480,-0.008868
46566,201.706711,-9.552085,153.552902,0.383740,0.009132,-0.923261,-0.015798
46600,201.312103,-9.555140,153.181107,0.367912,0.010528,-0.929498,-0.023746
46633,200.926758,-9.547366,152.773087,0.384741,0.022787,-0.922369,-0.026295
46666,200.559555,-9.519114,152.407135,0.381941,0.003240,-0.924177,-0.002827
46700,200.196167,-9.542685,152.020264,0.380517,-0.012013,-0.924689,-0.003492
46733,199.828094,-9.539943,151.643433,0.379060,0.005459,-0.925214,-0.016200
46766,199.426163,-9.532861,151.274536,0.377021,-0.003772,-0.926145,-0.009792
46800,199.082367,-9.537602,150.883957,0.368857,0.033058,-0.928897,0.001339
46833,198.723892,-9.525168,150.514938,0.361230,-0.003668,-0.932458,-0.004507
46866,198.344635,-9.522211,150.128357,0.361242,-0.001247,-0.932452,-0.006034
46900,197.999680,-9.517268,149.752411,0.356802,-0.005966,-0.934113,0.009473
46933,197.662994,-9.519705,149.355896,0.359284,0.003293,-0.933195,-0.007100
46966,197.317215,-9.485790,148.967270,0.356712,-0.004737,-0.934192,-0.004463
47000,196.988174,-9.491435,148.566528,0.357264,0.002721,-0.933918,-0.012357
47033,196.644424,-9.482329,148.201920,0.358300,-0.001924,-0.933573,-0.007667
47066,196.316483,-9.490652,147.806564,0.335574,0.015193,-0.941875,-0.005651
47100,195.986557,-9.478958,147.416901,0.349444,-0.008940,-0.936884,0.007611
47133,195.659882,-9.474442,147.048523,0.333913,0.004276,-0.942262,-0.025018
47166,195.310287,-9.477633,146.662170,0.330490,0.006689,-0.943785,-0.001657
47200,195.021851,-9.452002,146.253052,0.326343,0.003576,-0.945117,-0.015546
47233,194.713531,-9.460738,145.855301,0.308249,0.003166,-0.951300,-0.000051
47266,194.434235,-9.460653,145.467545,0.318996,0.005427,-0.947543,-0.019377
47300,194.120544,-9.441100,145.063721,0.291628,-0.002868,-0.956344,-0.018769
47333,193.856705,-9.412578,144.679047,0.295715,-0.004837,-0.955166,-0.013701
47366,193.549805,-9.440778,144.281586,0.305171,-0.008264,-0.952215,-0.009473
47400,193.276566,-9.431007,143.907318,0.298855,0.001421,-0.954211,-0.012874
47433,192.976028,-9.424610,143.501572,0.288902,0.003563,-0.957352,0.000452
47466,192.702988,-9.397939,143.119080,0.293119,-0.005116,-0.955721,-0.025541
47500,192.501236,-9.386411,142.691406,0.263588,-0.007262,-0.964597,-0.004640
47533,192.279236,-9.390013,142.261765,0.247077,0.016158,-0.968835,-0.007132
47566,192.081833,-9.369450,141.845535,0.224840,-0.010845,-0.974333,-0.001907
47600,191.838623,-9.346074,141.412994,0.220883,0.000494,-0.975278,-0.006662
47633,191.631058,-9.348446,141.014359,0.204735,0.005549,-0.978743,-0.010744
47666,191.426834,-9.314569,140.592880,0.209475,-0.000728,-0.977519,-0.024024
47700,191.218292,-9.322721,140.184891,0.170501,-0.006514,-0.985145,-0.019423
47733,191.030823,-9.308041,139.771759,0.159164,0.007207,-0.986841,-0.027552
47766,190.813263,-9.294373,139.349213,0.163596,-0.005630,-0.986500,-0.004814
47800,190.731506,-9.290835,138.931900,0.138212,-0.002244,-0.990172,-0.021250
47833,190.740845,-9.266249,138.484665,0.095477,-0.013937,-0.995333,-0.001185
47866,190.738815,-9.235832,138.059296,0.044906,-0.004598,-0.998484,-0.031482
47900,190.756104,-9.217630,137.598282,0.019925,-0.003361,-0.999497,-0.024432
47933,190.729019,-9.209156,137.181503,0.009161,0.005405,0.999900,0.009345
47966,190.730011,-9.189142,136.761230,0.050640,0.002930,0.998451,0.022847
48000,190.736176,-9.145442,136.305511,0.080496,0.010691,0.996213,0.031073
48033,190.723206,-9.135149,135.883209,0.118362,-0.008598,0.992710,0.021035
48066,190.720734,-9.112854,135.487900,0.147973,0.023551,0.987885,0.040410
48100,190.711868,-9.096759,135.059769,0.176225,0.017181,0.983782,0.028670
48133,190.897858,-9.060394,134.693680,0.198846,0.022554,0.979265,0.031497
48166,191.127441,-9.059587,134.326324,0.197863,0.011954,0.979687,0.030343
48200,191.355484,-9.031091,133.939072,0.219915,0.011581,0.975230,0.020748
48233,191.583832,-9.009603,133.601578,0.222789,0.008033,0.974744,0.013190
48266,191.800659,-8.975670,133.260162,0.242055,0.003609,0.969892,0.026561
48300,192.012756,-8.976524,132.879944,0.257912,0.018086,0.965515,0.030574
48333,192.254501,-8.937602,132.541260,0.270789,0.021429,0.961880,0.031645
48366,192.483047,-8.923097,132.185867,0.270071,0.013303,0.962158,0.033717
48400,192.692291,-8.915729,131.823212,0.284185,0.019859,0.958077,0.030530
48433,192.898102,-8.876855,131.495087,0.296833,0.018269,0.954507,0.021741
48466,193.145767,-8.853825,131.155884,0.287952,0.009204,0.957191,0.028013
48500,193.374115,-8.836356,130.843399,0.298899,-0.003003,0.954087,0.019174
48533,193.617157,-8.834031,130.493607,0.299876,0.017227,0.953195,0.034581
48566,193.831543,-8.813611,130.162033,0.308386,0.014875,0.951055,0.013099
48600,194.043518,-8.813146,129.848831,0.292207,0.030671,0.955812,0.009950
48633,194.272644,-8.800200,129.532379,0.315592,0.017603,0.948686,0.009296
48666,194.509018,-8.772230,129.205994,0.304429,0.009794,0.952398,0.012832
48700,194.719910,-8.761586,128.891708,0.307762,0.024997,0.951081,0.010193
48733,194.964676,-8.730062,128.542175,0.302948,0.007141,0.952831,0.016877
48766,195.182663,-8.750575,128.249786,0.310589,0.039487,0.949523,0.019529
48800,195.393799,-8.743527,127.934685,0.319522,0.015688,0.947442,-0.003566
48833,195.627487,-8.734167,127.628357,0.303155,0.009486,0.952890,0.002594
48866,195.872635,-8.738507,127.326973,0.317032,0.022397,0.948135,0.005436
48900,196.082794,-8.760267,127.037155,0.307511,0.023815,0.951229,0.005840
48933,196.323776,-8.749363,126.732323,0.327684,0.025490,0.944430,0.005056
48966,196.566437,-8.778322,126.476608,0.339189,0.026676,0.940333,0.003542
49000,196.763611,-8.766195,126.169571,0.324253,0.018797,0.945774,-0.004306
49033,196.979187,-8.769572,125.876778,0.330130,0.018730,0.943711,-0.008554
49066,197.225662,-8.806083,125.589027,0.315947,0.017880,0.948437,-0.018059
49100,197.464005,-8.804249,125.300201,0.336526,0.027218,0.941163,-0.014891
49133,197.651352,-8.795477,125.032333,0.331266,0.025594,0.942939,-0.021753
49166,197.878220,-8.804945,124.757187,0.342430,0.038872,0.938475,-0.022254
49200,198.112534,-8.802961,124.475067,0.333483,0.042529,0.941573,-0.020507
49233,198.317474,-8.810816,124.213142,0.349471,0.031548,0.936358,-0.010447
49266,198.547211,-8.853078,123.948563,0.347481,0.031485,0.937028,-0.015643
49300,198.810806,-8.866801,123.715561,0.356142,0.029413,0.933681,-0.023173
49333,199.016907,-8.913198,123.473961,0.351864,0.057429,0.934085,-0.019458
49366,199.228104,-8.941425,123.207611,0.347897,0.025800,0.936902,-0.022727
49400,199.487518,-8.948812,122.960159,0.342837,0.026611,0.938036,-0.042940
49433,199.723297,-8.996145,122.730301,0.365984,0.038344,0.929569,-0.022067
49466,199.909058,-9.014904,122.482666,0.367986,0.037846,0.928831,-0.020677
49500,200.156525,-9.055409,122.241791,0.367732,0.049450,0.928223,-0.027038
49533,200.370041,-9.073196,122.005104,0.361311,0.032997,0.931577,-0.023037
49566,200.613037,-9.089047,121.774551,0.379815,0.036201,0.924205,-0.016595
49600,200.810318,-9.138472,121.525604,0.367366,0.023419,0.929723,-0.010428
49633,201.012802,-9.149658,121.306564,0.358485,0.040822,0.932045,-0.033367
49666,201.252426,-9.188171,121.081100,0.359671,0.025009,0.932100,-0.034662
49700,201.455032,-9.199827,120.847061,0.379115,0.042483,0.924324,-0.009620
49733,201.654373,-9.196507,120.601517,0.358220,0.039601,0.932416,-0.026658
49766,201.863419,-9.212933,120.389885,0.364143,0.032217,0.930497,-0.023162
49800,202.091156,-9.226844,120.156242,0.368701,0.029005,0.928804,-0.023248
49833,202.282349,-9.259153,119.940018,0.352703,0.020097,0.935241,-0.022834
49866,202.474106,-9.267632,119.698082,0.361234,0.011003,0.932107,-0.023768
49900,202.669632,-9.286642,119.503738,0.361503,0.024972,0.931880,-0.017095
49933,202.882584,-9.275912,119.272758,0.366321,0.033324,0.929763,-0.015472
49966,203.068161,-9.313998,119.068398,0.363935,0.022678,0.931118,-0.007450
50000,203.272568,-9.311310,118.848473,0.364343,0.031884,0.930627,-0.013066
50033,203.481964,-9.323961,118.638443,0.349495,0.013828,0.936794,-0.008832
50066,203.645859,-9.336816,118.435471,0.353319,0.028086,0.935060,-0.006268
50100,203.826019,-9.346769,118.232994,0.347095,0.013798,0.937727,-0.001660
50133,204.032181,-9.350819,118.011040,0.356047,0.025646,0.934089,-0.007144
50166,204.219055,-9.375454,117.801506,0.343405,0.012972,0.939013,0.012592
50200,204.396088,-9.367042,117.607269,0.340056,0.021428,0.940070,-0.013076
50233,204.552612,-9.380639,117.407837,0.349799,0.032981,0.936238,0.003504
50266,204.730804,-9.352583,117.190193,0.354336,0.014999,0.934958,0.008661
50300,204.887955,-9.364275,116.993439,0.332058,0.020438,0.943020,-0.005782
50333,205.056183,-9.387671,116.791008,0.334170,0.016482,0.942368,0.001102
50366,205.241425,-9.378301,116.574081,0.335992,0.022810,0.941527,0.010743
50400,205.378845,-9.366920,116.406616,0.353424,0.017565,0.935089,0.019800
50433,205.559891,-9.363716,116.191994,0.356492,0.007625,0.934259,0.003969
50466,205.727539,-9.380468,116.031662,0.346936,0.023950,0.937529,-0.010089
50500,205.871689,-9.383494,115.820091,0.332488,0.012435,0.942969,0.010330
50533,206.035660,-9.372710,115.625603,0.336193,0.026066,0.941384,0.009562
50566,206.185455,-9.354665,115.437874,0.348010,0.012401,0.937338,0.011497
50600,206.348007,-9.365920,115.272339,0.351478,0.026972,0.935587,0.020330
50633,206.509354,-9.355205,115.069305,0.337921,0.013313,0.941080,-0.000221
50666,206.644684,-9.365048,114.893852,0.329612,0.008951,0.943958,0.014819
50700,206.808060,-9.369957,114.723213,0.331666,0.020990,0.943052,0.014516
50733,206.935608,-9.375260,114.559135,0.338460,0.022061,0.940721,-0.001373
50766,207.083252,-9.363237,114.362328,0.337221,0.015065,0.941159,0.016555
50800,207.241531,-9.345535,114.208916,0.331961,0.007220,0.942435,0.039572
50833,207.369537,-9.327923,114.019020,0.325734,0.017046,0.945261,0.009410
50866,207.507050,-9.335027,113.871628,0.337485,0.022093,0.941029,0.008919
50900,207.623230,-9.335561,113.679657,0.325655,0.009433,0.945127,0.024368
50933,207.762405,-9.333381,113.502892,0.345593,0.016903,0.938197,0.008102
50966,207.898422,-9.322492,113.360649,0.337285,0.019669,0.940606,0.033356
51000,208.025452,-9.336947,113.200348,0.340014,0.017587,0.939878,0.026668
51033,208.136276,-9.328284,113.028641,0.313583,0.019150,0.949307,0.010736
51066,208.262283,-9.309142,112.881157,0.310385,0.027397,0.949949,0.022519
51100,208.398178,-9.295815,112.746475,0.321045,0.006449,0.946883,0.017374
51133,208.517761,-9.313757,112.577217,0.338577,0.031475,0.940393,0.005991
51166,208.637634,-9.297045,112.434914,0.322399,0.023434,0.945995,0.024545
51200,208.742691,-9.299876,112.267982,0.331742,0.029851,0.942455,0.028877
51233,208.871872,-9.268306,112.134567,0.342396,-0.008453,0.939309,0.019809
51266,208.996475,-9.284631,111.993034,0.320939,0.019456,0.946741,0.017321
51300,209.097473,-9.285694,111.827568,0.335636,0.016612,0.941129,0.036718
51333,209.236465,-9.257794,111.709885,0.331645,-0.003210,0.942830,0.032756
51366,209.319717,-9.268923,111.566422,0.336066,0.018194,0.941262,0.027465
51400,209.422546,-9.249843,111.431320,0.313125,0.019399,0.949135,0.026832
51433,209.542984,-9.257845,111.299812,0.340375,0.023303,0.939888,0.014585
51466,209.621567,-9.235311,111.167763,0.330322,0.023446,0.943181,0.027347
51500,209.752914,-9.243008,111.043999,0.322560,0.020286,0.946245,0.012767
51533,209.836273,-9.224021,110.911179,0.328745,0.013863,0.944020,0.023680
51566,209.946884,-9.247620,110.791573,0.338755,-0.003999,0.940370,0.030558
51600,210.040192,-9.241028,110.660507,0.329330,0.009360,0.943879,0.023389
51633,210.123932,-9.209175,110.546318,0.322337,0.001593,0.946250,0.026595
51666,210.211197,-9.212242,110.464462,0.329442,0.010895,0.943595,0.031264
51699,210.290131,-9.219348,110.318359,0.323318,0.008312,0.945815,0.028811
51733,210.378922,-9.211026,110.223740,0.316734,0.006889,0.947798,0.036193
51766,210.491333,-9.208817,110.105293,0.327804,0.005521,0.944657,0.011690
51800,210.563019,-9.194993,109.974617,0.333685,0.001138,0.942391,0.023515
51833,210.629333,-9.195264,109.876762,0.325215,-0.006290,0.945260,0.026054
51866,210.729294,-9.182425,109.759888,0.328692,0.011461,0.944015,0.025820
51900,210.813965,-9.161778,109.663361,0.322716,0.017944,0.945904,0.028262
51933,210.887985,-9.175670,109.547668,0.336096,0.022652,0.941383,0.018011
51966,210.945862,-9.200077,109.474991,0.325459,0.019032,0.945055,0.024181
52000,211.039215,-9.181722,109.359055,0.311828,0.002797,0.949476,0.035364
52033,211.091156,-9.156507,109.269341,0.310044,-0.001025,0.950257,0.029733
52066,211.171341,-9.157168,109.192818,0.330782,0.006703,0.943173,0.031021
52100,211.257599,-9.152341,109.098282,0.319917,0.006691,0.947150,0.022699
52133,211.306503,-9.150495,109.022324,0.314363,-0.004326,0.949011,0.023139
52166,211.373749,-9.133158,108.925377,0.330895,0.032418,0.942492,0.034154
52199,211.430145,-9.135018,108.830856,0.320199,0.004324,0.947123,0.020308
52233,211.504974,-9.107534,108.766708,0.329552,0.018364,0.943656,0.023895
52266,211.560226,-9.130446,108.676094,0.328024,0.015562,0.944305,0.021124
52300,211.603851,-9.122950,108.619919,0.324237,-0.007796,0.945915,0.007326
52333,211.672546,-9.105367,108.536751,0.325794,0.016824,0.945170,0.015168
52366,211.734787,-9.114597,108.468063,0.324675,0.012476,0.945114,0.034492
52400,211.777298,-9.113694,108.387451,0.319350,0.012202,0.946951,0.033918
52433,211.834808,-9.116942,108.339043,0.311056,0.014976,0.950085,0.018961
52466,211.872192,-9.104630,108.263832,0.317321,0.018533,0.948038,0.013715
52500,211.935562,-9.086104,108.211037,0.328271,-0.005596,0.944292,0.022806
52533,211.974625,-9.105467,108.148773,0.313535,0.012865,0.948729,0.038003
52566,212.002472,-9.073424,108.085297,0.323982,-0.000285,0.945377,0.036035
52600,212.035446,-9.097569,108.054375,0.317236,0.021191,0.947796,0.024409
52633,212.112686,-9.083320,108.002792,0.326131,0.015898,0.944691,0.030748
52666,212.110916,-9.080333,107.951187,0.322050,-0.000383,0.945903,0.039382
52699,212.160110,-9.075059,107.902191,0.317324,0.012220,0.948063,0.018253
52733,212.206482,-9.080103,107.852585,0.312016,-0.001235,0.949654,0.028314
52766,212.237320,-9.069517,107.815674,0.306178,0.015481,0.951493,0.026005
52800,212.273621,-9.070344,107.751068,0.319598,0.006939,0.946921,0.033901
52833,212.291031,-9.077334,107.718811,0.324677,0.010310,0.945204,0.032686
52866,212.316895,-9.082605,107.691818,0.317399,0.013235,0.947877,0.024743
52900,212.339035,-9.074848,107.652451,0.324846,0.015804,0.945019,0.034125
52933,212.377716,-9.060048,107.659142,0.318198,0.019478,0.947143,0.035939
52966,212.386780,-9.081839,107.621124,0.330267,0.001614,0.943105,0.038392
53000,212.413040,-9.067564,107.586021,0.303403,0.013754,0.952678,0.012721
53033,212.426422,-9.078094,107.577438,0.326868,0.002164,0.944554,0.031158
53066,212.440277,-9.068634,107.542870,0.323175,0.022663,0.945791,0.022904
53100,212.459198,-9.050965,107.519775,0.323770,0.018760,0.945651,0.023761
53133,212.477142,-9.077340,107.502235,0.308535,0.002294,0.950926,0.023250
53166,212.474365,-9.056051,107.501915,0.319703,-0.001151,0.946425,0.045474
53199,212.489853,-9.058999,107.463211,0.329221,0.018201,0.943850,0.020715
53233,212.495499,-9.051341,107.484535,0.322221,0.021341,0.945958,0.029685
53266,212.503876,-9.056140,107.466171,0.309624,0.000420,0.949530,0.050245
53300,212.522934,-9.066998,107.462563,0.339200,-0.002092,0.940509,0.019531
53333,212.500000,-9.055789,107.456360,0.326880,0.004060,0.943963,0.045463
