Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
2300,225.700150,158.803940,9.940777,0.331538,0.331538,-0.624566,-0.624566
2333,225.869278,158.690506,9.940777,0.331992,0.331992,-0.624325,-0.624325
2366,226.040726,158.575516,9.940777,0.332452,0.332452,-0.624080,-0.624080
2400,226.214523,158.458969,9.940777,0.332918,0.332918,-0.623832,-0.623832
2433,226.390610,158.340866,9.940777,0.333390,0.333390,-0.623580,-0.623579
2466,226.569046,158.221207,9.940777,0.333868,0.333868,-0.623324,-0.623324
2500,226.749741,158.099991,9.940777,0.334352,0.334352,-0.623064,-0.623064
2533,226.932755,157.977249,9.940777,0.334842,0.334842,-0.622801,-0.622801
2566,227.118088,157.852966,9.940777,0.335338,0.335338,-0.622534,-0.622534
2600,227.305588,157.726913,9.940777,0.334939,0.334939,-0.622749,-0.622749
2633,227.495377,157.599319,9.940777,0.334485,0.334485,-0.622993,-0.622993
2666,227.687454,157.470230,9.940777,0.334025,0.334025,-0.623239,-0.623239
2700,227.881821,157.339569,9.940777,0.333560,0.333560,-0.623488,-0.623488
2733,228.078476,157.207352,9.940777,0.333089,0.333089,-0.623740,-0.623740
2766,228.277390,157.073624,9.940777,0.332613,0.332613,-0.623994,-0.623994
2800,228.478592,156.938339,9.940777,0.332130,0.332130,-0.624251,-0.624251
2833,228.682083,156.801559,9.940777,0.331642,0.331642,-0.624511,-0.624511
2866,228.887802,156.663223,9.940777,0.331148,0.331148,-0.624773,-0.624773
2900,229.095871,156.523392,9.940777,0.330648,0.330648,-0.625038,-0.625038
2933,229.306137,156.382004,9.940777,0.330143,0.330143,-0.625305,-0.625305
2966,229.518692,156.239120,9.940777,0.329631,0.329631,-0.625574,-0.625574
3000,229.733505,156.094696,9.940777,0.329114,0.329114,-0.625847,-0.625846
3033,229.950546,155.948761,9.940777,0.328592,0.328592,-0.626121,-0.626121
3066,230.169907,155.801346,9.940777,0.328063,0.328063,-0.626398,-0.626398
3100,230.391464,155.652390,9.940777,0.327529,0.327529,-0.626678,-0.626678
3133,230.615280,155.501907,9.940777,0.326989,0.326989,-0.626960,-0.626960
3166,230.839096,155.346786,9.940777,0.326179,0.326180,-0.627381,-0.627381
3200,231.059006,155.181625,9.940777,0.324646,0.324646,-0.628176,-0.628176
3233,231.281052,155.014832,9.940777,0.323095,0.323095,-0.628975,-0.628975
3266,231.505295,154.846420,9.940777,0.321528,0.321528,-0.629778,-0.629778
3300,231.731644,154.676376,9.940777,0.319943,0.319943,-0.630584,-0.630584
